date,time,domain,srcip,destip,c0,usr,level,type,phyaddr,state,backupduration,backupvolume,n0,pwd
1414949853,12:06,east.uk.domain.lcl,88.149.89.14,241.70.149.68,92b0894e22616cdd8d581861a511e466,dwelchnf,info,lock,0x00-4C-07-E3-DF-E9-42,IL,5.78,1255.9,5.33E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1355589636,6:21,east.uk.domain.lcl,118.103.178.251,37.92.135.26,a0f7dff94d2e5f0e2c309670de92564e,lburtonng,warn,lock,0x00-7A-60-71-4A-CD-97,TX,4.55,837.16,3.56E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1292422450,22:08,east.uk.domain.lcl,3.175.23.21,2.251.107.185,91335a90e8aadd10683b78e1d0946283,rspencernh,warn,fail,0x00-5C-F6-48-37-9F-41,NJ,8.59,1071.63,3.56E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1155580300,6:49,west.uk.domain.lcl,11.97.206.189,112.187.226.245,6d1967a388e47664d9a74b094b1717c8,plopezni,error,success,0x00-37-6C-7C-A4-E1-C9,WA,7.13,1198.19,4.90E+17,bb6e1de84b07422b22380f4e973837ea6cb659f4
1355608477,9:30,east.uk.domain.lcl,119.168.114.59,34.193.122.34,836aa0b0d2868bba846c7a75567b9fca,mgardnernj,error,retry,0x00-51-DD-94-A4-B1-B6,TX,12.8,694.05,3.58E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1205874723,2:33,east.us.domain.lcl,85.115.222.168,253.145.182.180,4ebb9a2bf18fc55b0891517a8b2b2794,jhansennk,error,fail,0x00-45-C8-21-F5-E0-B5,GA,6.08,1666.24,3.56E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1157772185,13:56,east.us.domain.lcl,167.213.113.144,0.67.163.3,78fd313db4679946b8f13fd90fc23140,nporternl,info,lock,0x00-7B-AF-5D-85-CE-75,TX,7.75,1175.48,3.55E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1332885263,15:49,east.uk.domain.lcl,168.208.155.107,104.75.241.192,14d106eaafa07dff7c34df2ae2f2a8f0,sbrownnm,critical,fail,0x00-EA-9D-ED-43-11-17,IN,9.37,676.59,3.74E+14,bb6e1de84b07422b22380f4e973837ea6cb659f4
1294304554,19:09,west.uk.domain.lcl,206.113.207.47,66.165.77.46,429b94a1785d37424e0736bd08cc9b90,pcunninghamnn,critical,success,0x00-35-77-60-86-15-53,MD,3.21,1887.73,3.58E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1173850165,17:25,west.uk.domain.lcl,7.246.173.48,238.217.237.73,efbfcc3d47acb21c8366a86e16560d8b,pmartinno,error,retry,0x00-D5-1E-52-D6-B5-06,CA,5.18,962.3,3.57E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1476481531,23:57,west.us.domain.lcl,220.81.116.87,229.184.73.1,00c4a6be7bbba783438a48b82a208777,dstevensnp,info,retry,0x00-31-72-40-B8-BB-85,WA,13.22,1069.79,2.02E+14,bb6e1de84b07422b22380f4e973837ea6cb659f4
1329277607,16:59,east.uk.domain.lcl,108.253.149.0,65.62.105.13,5867c38ab6762194834d26525a906313,smatthewsnq,critical,success,0x00-37-73-A1-61-92-D9,MN,13.57,834.7,4.04E+12,bb6e1de84b07422b22380f4e973837ea6cb659f4
1221714495,3:01,west.uk.domain.lcl,155.70.163.83,94.133.175.162,7bfee085b1bf41b68201e76eec43e8e6,eryannr,error,lock,0x00-E6-CD-56-95-A9-C8,CA,8.14,1373.86,3.74E+14,bb6e1de84b07422b22380f4e973837ea6cb659f4
1345956454,22:29,east.uk.domain.lcl,28.17.109.156,1.211.119.30,b9da195c801dde3874931a2aa5a3a0ad,drogersns,info,retry,0x00-90-FD-A2-06-80-05,CA,11.34,1985.46,3.75E+14,bb6e1de84b07422b22380f4e973837ea6cb659f4
1307199239,6:10,west.uk.domain.lcl,194.153.96.103,255.185.148.252,9227cf2df72ff3e13a4e6fd0c7e4d78f,aowensnt,error,fail,0x00-EF-9A-B4-BF-32-78,DC,8.5,840.94,4.92E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1414217515,2:47,west.us.domain.lcl,218.36.119.234,79.107.142.147,d30c5c9c19ef2b730252d2b0f89a45a2,sturnernu,critical,retry,0x00-4A-FF-39-7B-FB-7D,VA,7.71,1211.47,3.59E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1365089726,17:37,east.uk.domain.lcl,68.206.102.177,78.3.169.179,a80cbf200f669e14004d37c551abfea1,jperrynv,info,lock,0x00-C2-D1-CF-85-3C-49,NC,6.87,828.66,5.60E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1396534068,22:22,west.uk.domain.lcl,37.24.152.2,71.126.197.150,9362a606c3477b2b5ed5f89ef24174f3,cshawnw,warn,lock,0x00-FA-C9-FB-28-A0-5A,CA,8.08,824.05,3.58E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1164974683,2:47,west.us.domain.lcl,0.106.33.201,180.145.216.203,0fa78401c5c2754ed9597adbff2cd680,bstonenx,critical,retry,0x00-53-99-1D-48-EB-12,CA,13.77,1181.27,5.43E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1364787691,19:49,west.us.domain.lcl,251.166.137.149,241.209.5.123,588d32520f527693d56c3c88be3ede3d,fcooperny,info,fail,0x00-A9-14-B9-69-FD-68,OH,13.54,1784.33,3.01E+13,bb6e1de84b07422b22380f4e973837ea6cb659f4
1337728052,18:14,east.us.domain.lcl,35.14.157.86,253.110.86.99,36b7f4a4aaf2a8f01186da7a51a3bc69,mhawkinsnz,warn,success,0x00-C5-76-7B-CD-75-53,TX,3.57,1512.92,3.53E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1234949554,18:25,east.uk.domain.lcl,180.102.42.37,75.247.58.171,41d9580597fd4c0a959655ea91767ddc,klittleo0,error,lock,0x00-B9-B4-2F-45-E5-12,PA,8.04,1857.68,3.58E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1160225198,5:00,east.us.domain.lcl,124.219.228.216,147.118.191.0,389e273ba102f49628e165da9560ea24,acastilloo1,critical,lock,0x00-C2-F0-B1-AD-8D-70,ME,5.99,1299.41,3.00E+13,bb6e1de84b07422b22380f4e973837ea6cb659f4
1297301646,8:29,west.us.domain.lcl,192.203.79.122,195.248.188.150,193ab951e1313fdbee1a1018c80c1d1e,tgrayo2,critical,fail,0x00-1C-75-7C-71-59-32,AR,6.99,1630.42,5.13E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1222972114,19:46,east.us.domain.lcl,254.148.232.174,133.3.44.192,dc56235fe236d0a72a1d438d9b7432c4,jpayneo3,error,success,0x00-6C-B4-0D-94-2C-72,NY,11.84,1524.54,3.58E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1479376648,21:18,west.uk.domain.lcl,25.71.59.98,43.251.71.217,77856348b2775da180009c55e8befff3,fturnero4,warn,success,0x00-21-8B-F7-0B-D4-70,NY,11.04,1150.05,5.10E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1279163026,15:26,west.uk.domain.lcl,79.127.136.223,46.240.201.63,214bc26407655c4b835c049d08dc6480,kcruzo5,warn,fail,0x00-68-9C-2C-04-08-2D,AZ,13.59,690.3,3.54E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1193950052,5:41,west.us.domain.lcl,97.7.248.225,48.183.203.211,81c42861d3ab9ded9231776bc9aa407e,amoraleso6,warn,fail,0x00-52-A7-59-73-24-73,CO,14.56,1425.86,5.59E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1211416646,17:19,east.uk.domain.lcl,134.28.148.218,165.110.41.37,cb5d29e2239c7c95b7340771a5f4e132,jfranklino7,info,lock,0x00-2F-BE-ED-E4-4F-AE,MN,3.46,1253.05,4.02E+12,bb6e1de84b07422b22380f4e973837ea6cb659f4
1248438610,1:53,west.us.domain.lcl,208.50.251.66,38.76.174.208,591710176962db50b3ca224479999f00,jfostero8,warn,success,0x00-52-5F-77-03-81-21,OH,5.42,1837.58,3.56E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1207746230,1:32,east.uk.domain.lcl,184.99.4.23,105.117.170.168,947dc92f0cbef14ebe68a542c45b9c0c,lrichardso9,critical,success,0x00-3A-B0-BF-92-B2-DE,FL,6.9,1810.02,3.54E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1272698262,4:04,west.uk.domain.lcl,85.193.24.113,238.182.108.133,4817426efa5a9accf878f31b6970f2e4,wmatthewsoa,warn,lock,0x00-0C-52-4B-48-10-7F,LA,13.84,1593.9,6.33E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1139439132,1:54,west.uk.domain.lcl,249.9.54.88,1.22.1.109,47f559f010e912691b9cea2b002178c6,gramosob,error,fail,0x00-22-3B-54-D5-1F-5F,TX,12.1,676.21,5.60E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1210146466,14:36,east.us.domain.lcl,120.141.75.32,68.144.137.230,22bb3607e11a59d151979c8b37a83143,dberryoc,info,success,0x00-8D-BD-F2-BF-DE-23,LA,6.89,1552.28,3.53E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1478189251,14:57,east.uk.domain.lcl,109.174.120.53,215.136.154.93,e959fbe73de7d700923666a01aae8d24,acarpenterod,warn,lock,0x00-FD-24-76-A6-5A-04,HI,14.65,1059.46,4.03E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1372912901,9:33,east.us.domain.lcl,94.231.158.141,132.120.150.153,8782782da942a3a983215e96c099f46d,astanleyoe,warn,retry,0x00-9D-0E-B2-8B-11-18,GA,14.49,1944.7,6.39E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1255929221,20:56,west.us.domain.lcl,6.12.44.79,203.129.63.116,b9fcb1970cbf69f9f78a355bfdbbe86b,abellof,info,lock,0x00-30-5A-B9-9F-E2-EC,CA,6.16,1681.37,4.18E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1477437753,3:56,west.uk.domain.lcl,184.142.117.77,217.115.196.197,28e6f217fb0377a34e346984902b8958,eharrisog,error,retry,0x00-37-6F-15-FE-6E-F7,PA,5.57,1429.25,6.39E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1412228567,17:07,west.us.domain.lcl,239.13.249.142,19.112.1.167,0c199c43ac7927a8cd76d2bcb1300ad1,vbrooksoh,critical,success,0x00-12-FC-F5-9B-48-F0,WA,9.07,1754.65,3.55E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1251165759,16:02,west.us.domain.lcl,115.184.93.75,82.174.226.207,1073ff3056fd44ccf33b3a430e04c0e5,ibrownoi,info,fail,0x00-0E-87-3E-92-4D-12,MD,7,1291.47,3.58E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1374494017,2:10,east.uk.domain.lcl,244.50.32.80,165.43.49.40,8e41b02830ed28f75584793467d260fe,arichardsonoj,critical,retry,0x00-1C-E7-DF-BE-AE-09,TX,13.1,1104.9,3.59E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1344986756,12:31,east.us.domain.lcl,48.249.2.204,68.218.2.3,457539e8ef0d9c20a597a8bd4c52f480,cyoungok,info,fail,0x00-F1-80-91-37-77-13,CA,10.4,1236.06,6.30E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1263501971,7:27,west.uk.domain.lcl,29.190.196.87,86.191.110.237,3a437bb5f8c93b4c27f73f57782fa122,kcollinsol,info,fail,0x00-95-45-E1-6D-C1-41,MI,8.85,1552.09,4.04E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1298721223,18:00,west.uk.domain.lcl,107.152.129.151,225.121.34.170,0ae94848e7d27261795c5b4c89449d1d,fjordanom,warn,fail,0x00-32-35-C9-53-C9-78,DC,3.6,1975.46,6.76E+18,bb6e1de84b07422b22380f4e973837ea6cb659f4
1256430651,15:18,west.uk.domain.lcl,190.60.142.249,229.176.87.130,d3a2f6c74fc66b6e1ddc3456073edca8,ahamiltonon,warn,fail,0x00-E7-2E-13-BF-E7-CF,OH,8.37,1778.97,5.60E+16,bb6e1de84b07422b22380f4e973837ea6cb659f4
1249085320,23:53,na,na,na,ab6b4933a6c4d569dcb4e05b0319df7f,ctuckeroo,na,na,na,na,na,na,na,na
1262029842,9:45,east.uk.domain.lcl,131.152.7.177,3.70.61.238,3ed87a23de1bcbefcef4b188230da36e,mrobertsonop,error,success,0x00-BB-E3-24-6C-9D-BD,CA,7.7,526.33,3.53E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1428839222,20:38,west.uk.domain.lcl,159.15.29.186,212.189.96.164,614b1a9480a8598c8118a68152f0c4b8,tnelsonoq,critical,success,0x00-D9-90-C4-C5-32-A8,TX,11.66,950.95,4.51E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1166872704,21:58,west.us.domain.lcl,24.189.117.254,197.92.11.65,87dd6072cb654051441720fd40e07281,shenryor,error,retry,0x00-04-C5-64-9C-92-FB,GA,9.05,1387.14,6.77E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1352663319,12:16,west.us.domain.lcl,23.107.90.4,217.249.64.141,dfbca1d9cd4fd1ac45da2544065ceae9,jmyersos,error,lock,0x00-17-83-48-F7-1D-9F,WV,6.82,545.6,3.54E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1459062588,5:09,west.us.domain.lcl,41.6.78.65,197.170.74.233,2637197b3ada412e58fe43ee8a8476b9,dduncanot,info,lock,0x00-02-D2-24-36-F9-7C,NY,7.64,1448.68,3.54E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1410183002,8:38,west.uk.domain.lcl,32.138.34.146,86.76.224.180,33d07cb9e291d19d06889af8a3cd18ff,ehughesou,warn,fail,0x00-03-AB-65-63-89-46,UT,10.3,1777.53,3.59E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1477504498,7:31,na,na,na,db60f44387b55c10186e0c895bebf743,dgreenov,na,na,na,na,na,na,na,na
1410392829,8:25,east.us.domain.lcl,158.12.60.231,203.212.118.20,2abc6515be523a75dd35f4ebb65951fd,hmarshallow,error,retry,0x00-95-7C-F0-E2-D5-AA,IN,3.85,916.81,5.10E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1325426221,10:47,west.uk.domain.lcl,120.55.218.70,52.244.210.69,65f32dc1b96d4bbadd23b0f44899f381,cthompsonox,critical,success,0x00-B0-76-A4-59-34-4D,GA,7.82,1163.85,3.58E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1392050023,0:00,east.us.domain.lcl,30.155.55.190,210.117.76.67,2dd571cf497d534d975d41faa425c9b4,kgibsonoy,critical,success,0x00-39-C3-31-95-94-85,IL,11.84,646.82,3.74E+14,bb6e1de84b07422b22380f4e973837ea6cb659f4
1176408874,14:20,west.us.domain.lcl,141.116.184.77,188.64.15.206,e110e478b79478c0434f56820787ce50,hmyersoz,warn,success,0x00-3C-DA-95-AD-0B-91,MN,7.83,1434.17,6.76E+16,bb6e1de84b07422b22380f4e973837ea6cb659f4
1389847830,18:29,west.us.domain.lcl,31.58.93.197,145.62.15.60,6829f5237c4d80243977c87d8ef851c1,bdixonp0,critical,lock,0x00-01-C8-A8-46-3F-72,OK,8.81,1370.85,3.57E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1231271232,21:14,east.uk.domain.lcl,134.246.80.219,121.152.6.103,a73522f8fbabccddc7a704f20d35acb5,cortizp1,error,retry,0x00-2F-04-17-40-A8-05,FL,8.81,1607.72,3.59E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1219502692,10:06,east.uk.domain.lcl,247.161.6.211,141.156.48.194,330b979aa3f1066dad453567b96c7d5f,jpaynep2,critical,retry,0x00-0F-36-51-3D-57-B6,OH,10.59,1710.17,6.76E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1426952676,20:09,east.us.domain.lcl,136.131.40.165,174.17.63.252,ca5e3a291bf9113f4a99159490ea1b73,lrileyp3,info,lock,0x00-0F-C0-16-CB-C5-C3,DC,14.23,591.88,2.02E+14,bb6e1de84b07422b22380f4e973837ea6cb659f4
1335404291,14:16,east.us.domain.lcl,86.29.106.248,112.185.245.233,7a74529757d64754eb20e7a4a336c328,sstanleyp4,info,fail,0x00-79-40-0A-67-2C-26,CA,6.97,1645.69,5.02E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1272756339,8:27,east.us.domain.lcl,3.26.156.212,201.251.21.120,2b675257cf4fb19b74bade71ae827869,fjacobsp5,warn,success,0x00-96-D4-FA-D0-FF-08,NC,9.36,965.95,3.58E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1340079499,12:05,east.uk.domain.lcl,57.190.151.17,148.102.130.90,577a7a013ef32fe4a3179fcdd0323ee3,dsimsp6,error,fail,0x00-A9-70-9D-E2-6F-6D,TX,7.46,525.14,6.77E+18,bb6e1de84b07422b22380f4e973837ea6cb659f4
1278840464,10:15,east.uk.domain.lcl,128.113.223.230,174.79.225.6,bc5fc518111271d390b5e3f6d6d36110,lcolemanp7,critical,fail,0x00-C3-B6-3A-5E-B9-F1,FL,10.1,1912.73,3.03E+13,bb6e1de84b07422b22380f4e973837ea6cb659f4
1456983943,13:32,west.us.domain.lcl,219.52.162.156,91.241.90.197,d70638f109ead8af0beca511d90860af,rchapmanp8,warn,success,0x00-ED-3F-74-51-CD-0E,OK,8.49,1659.59,5.10E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1426511431,5:20,east.us.domain.lcl,23.186.60.232,115.203.126.54,c805309d7400039057c3a279c0ca1b90,lnelsonp9,error,success,0x00-70-63-5D-83-27-E3,NY,6.78,759.31,5.61E+18,bb6e1de84b07422b22380f4e973837ea6cb659f4
1260463156,15:53,west.us.domain.lcl,243.94.89.109,226.180.127.74,8485876f8200331d78dec8da4da7b895,pgonzalespa,critical,retry,0x00-EE-8D-BC-78-AC-B5,DC,6.49,657.7,3.57E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1472787763,16:44,east.uk.domain.lcl,87.167.25.246,59.48.194.57,cdb75ffca4c04a78d96c4eaf9a62b032,blongpb,info,retry,0x00-CA-B8-D1-3E-1A-9C,WI,4.17,728.95,5.61E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1328554458,17:56,west.us.domain.lcl,166.57.224.176,234.109.164.17,3a93825918211c825aa1176e619a65f1,drichardsonpc,info,success,0x00-D1-95-DC-47-E2-BD,IN,8.37,1733.39,3.57E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1337900358,15:25,west.uk.domain.lcl,215.185.169.117,181.80.229.201,d81108bff2d020699a89a45176019595,prussellpd,info,success,0x00-7A-B9-C2-18-A3-54,GA,9.34,1479.35,3.59E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1152348464,12:23,east.us.domain.lcl,187.226.73.140,245.205.8.77,e559ac19ba08cfefdfc369be1740741d,jsimpsonpe,warn,fail,0x00-02-B2-36-A9-48-33,NY,11.02,1671.85,4.91E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1341861448,0:25,east.us.domain.lcl,59.63.130.238,58.206.216.159,af2ae5be78501d73110f4c596d9d5605,kgarciapf,info,fail,0x00-B1-58-BE-71-5D-B5,AZ,3.83,1334.62,3.02E+13,bb6e1de84b07422b22380f4e973837ea6cb659f4
1391199155,8:11,west.uk.domain.lcl,137.125.33.157,177.28.114.103,948cf3871f47c2b722801b2588d050cb,lbrownpg,error,success,0x00-5F-A5-88-8B-DA-62,IN,9.56,1375.23,5.89E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1213112185,23:31,east.us.domain.lcl,230.39.96.185,248.211.128.241,04d316955930de102f2c088224b9b71b,kboydph,warn,fail,0x00-C2-F9-45-4B-B6-C1,FL,6.77,1720.18,3.54E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1231159604,20:03,west.us.domain.lcl,201.55.166.52,48.64.107.66,2e0ac9172ae191a4e14a0ecccf59f86c,jrogerspi,info,success,0x00-E2-4C-92-EC-A7-69,IN,9.93,1024.17,3.54E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1145991040,8:31,east.us.domain.lcl,104.124.106.132,131.94.208.168,0c0c7decec03831e9c305b99d5b1a672,kwatsonpj,critical,lock,0x00-83-19-72-46-E7-BB,TX,3.59,723.56,5.57E+15,bb6e1de84b07422b22380f4e973837ea6cb659f4
1250468141,21:28,east.uk.domain.lcl,237.143.55.17,248.80.50.112,76874a5615ba204e961c2e0682a06a35,bfieldspk,critical,retry,0x00-1E-31-69-DD-16-E5,FL,14.13,1998.12,4.83E+12,197d1566d6a00112a8c488cd56a37a486c69b9a8
1341237118,10:57,west.us.domain.lcl,65.82.209.130,59.172.154.169,24736cb6ceeb73e5e0f0ac9f3fe7de88,tgraypl,error,success,0x00-78-F0-CD-10-9F-9F,KS,14.99,1620.73,4.03E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1337678013,21:29,east.us.domain.lcl,131.202.247.98,60.133.105.120,a62c8c09dc13ecada75704a43650e352,jdeanpm,critical,retry,0x00-E8-F9-3A-28-48-F3,CA,4.39,665.35,3.53E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1150333531,9:40,east.us.domain.lcl,130.55.60.210,183.16.119.134,64be0c67cf45bd62102effb6d0988a3d,lflorespn,error,fail,0x00-61-C9-33-60-25-42,OK,6.57,1024.14,3.55E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1265530746,18:39,east.uk.domain.lcl,145.15.68.213,245.109.99.34,890bff479418e5a0d9d48999bd1309ad,lpetersonpo,info,retry,0x00-DA-AC-04-F6-0B-D9,DC,8.52,1907.3,3.57E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1191924011,12:56,west.us.domain.lcl,152.112.54.38,189.231.34.53,9f3297796036ba7a4ab1316a9b719e3d,ckennedypp,info,retry,0x00-6C-10-30-F1-49-09,TX,7.13,1108.66,3.75E+14,197d1566d6a00112a8c488cd56a37a486c69b9a8
1390423343,2:26,east.uk.domain.lcl,207.66.39.10,134.3.126.108,5ed553d4226c1a46a1e5045bccfae14b,mmedinapq,error,success,0x00-74-EE-0E-10-DF-DB,VA,14.01,1519.44,5.01E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1387402671,17:25,west.us.domain.lcl,111.22.17.205,4.96.127.33,1ef11aea8861ba6f7c1fecd599990d61,lgomezpr,error,fail,0x00-AE-78-4D-B9-20-E4,IL,12.7,748.24,3.59E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1446327326,21:59,west.uk.domain.lcl,197.240.45.75,114.26.198.146,06998ffbc24e9ec53bffd236c39cedaa,kturnerps,error,retry,0x00-4B-C2-99-72-82-8F,OR,11.84,818.04,5.58E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1438183258,6:02,west.uk.domain.lcl,146.134.94.160,172.100.56.56,d99cd69bce7aafc7ce1ed817cb619721,rmatthewspt,error,fail,0x00-32-EB-CD-1D-87-26,NY,7.33,751.17,4.02E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1469714535,7:11,east.us.domain.lcl,17.178.134.131,105.16.13.137,fb1177a6d2dece660a4b3642d078ae61,phughespu,critical,success,0x00-E7-07-2B-10-42-35,VA,14.73,606.36,3.57E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1452651655,1:27,east.us.domain.lcl,210.23.239.34,194.245.208.124,4c17ff654d0324c220e5a462d60f363d,ahayespv,critical,retry,0x00-37-6F-A9-19-BC-0F,WA,8.24,1164.01,3.56E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1442401972,17:37,east.us.domain.lcl,249.99.228.162,174.144.51.253,6c1faa864ca4cce72914738c3128c7a8,ewatkinspw,warn,fail,0x00-2A-13-2C-70-69-C5,OH,5.03,657.45,5.45E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1424395704,23:31,west.uk.domain.lcl,220.144.252.207,198.93.108.197,142d9161bb255ed00c956131cc844ea5,ajacksonpx,warn,retry,0x00-6E-23-6A-BA-12-26,MO,3.95,1053.82,6.71E+17,197d1566d6a00112a8c488cd56a37a486c69b9a8
1353557669,9:07,west.us.domain.lcl,118.49.131.26,8.24.89.172,7223ae5665efd068d5b80809d1740aec,rspencerpy,critical,fail,0x00-AD-9A-5D-62-65-E1,AL,14.96,1645.82,3.55E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1434448567,21:39,west.uk.domain.lcl,18.187.27.99,29.186.250.13,8856e179b44c72d07a62deb4a5dca1d3,hwelchpz,warn,success,0x00-C5-E8-97-CA-83-C0,NV,10.93,762.22,3.56E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1156950648,11:49,east.uk.domain.lcl,64.168.158.205,26.17.232.46,2d6013313f260155ba301fdad5c0bcab,tmyersq0,critical,lock,0x00-26-FD-47-A3-A4-0F,TX,3.07,606.67,3.57E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1349717798,19:38,west.uk.domain.lcl,219.9.113.221,182.191.90.229,0b0be5a4c8ed607679896b89aad7fea3,erossq1,info,retry,0x00-B0-25-3D-74-75-51,MS,10.74,1633.9,3.02E+13,197d1566d6a00112a8c488cd56a37a486c69b9a8
1288096773,8:38,east.uk.domain.lcl,162.212.77.30,135.95.16.127,22297888b81c2bd9b18052f308e79775,ameyerq2,info,lock,0x00-89-C4-82-F8-44-51,PA,11.4,1705.92,3.53E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1145067794,21:20,east.uk.domain.lcl,162.34.36.115,224.248.34.98,0160963587bbbb30be0d6d4ba447bd3d,cfoxq3,info,success,0x00-29-F9-91-1A-10-0C,CA,11.96,1326.39,6.76E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1201794011,8:25,east.us.domain.lcl,202.246.177.36,94.239.6.71,7b275f4b61f7dd7c91ce8378afe2e0d1,mmedinaq4,error,fail,0x00-D4-08-1D-B0-A9-BB,SC,7.98,1971.79,3.04E+13,197d1566d6a00112a8c488cd56a37a486c69b9a8
1361858515,16:40,west.uk.domain.lcl,154.129.21.94,88.57.173.219,0a2b38c40980cae7b281405c70f581c3,ecunninghamq5,critical,lock,0x00-6A-56-7F-2C-FD-11,LA,10.76,1984.04,3.57E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1161727824,10:01,west.us.domain.lcl,147.220.55.97,197.4.186.227,cff40e0167fe9ed3b9dc5fbec207331b,pgreeneq6,error,fail,0x00-08-88-C0-60-D4-03,DC,14.85,723.62,3.58E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1213600929,15:49,west.uk.domain.lcl,74.124.9.241,162.184.247.135,9f6e7209defac73645d7a75708d70cf0,rdeanq7,warn,fail,0x00-4D-0E-22-9C-F7-47,KS,5.95,1572.2,3.56E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1345845347,18:30,west.us.domain.lcl,151.166.216.189,188.166.158.167,22dfa06aa0f3297d951d7eb44cf90efa,kdayq8,warn,lock,0x00-40-C9-FE-72-BD-00,AZ,14.58,1189.69,3.55E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
1413273806,7:52,east.uk.domain.lcl,166.177.104.231,54.40.141.223,18a3a3742a15f705eaa3b1d0f72eb683,sbowmanq9,warn,retry,0x00-82-AD-D8-A0-57-2B,WA,4.25,1753.86,4.90E+17,197d1566d6a00112a8c488cd56a37a486c69b9a8
1409563821,11:55,east.uk.domain.lcl,89.172.80.251,229.170.41.58,49d37eea79e0be71bdc94bd9a82fef17,kcooperqa,critical,success,0x00-AE-EF-DB-5C-D7-08,TX,3.1,1775.68,3.54E+15,197d1566d6a00112a8c488cd56a37a486c69b9a8
